,endTime,artistName,trackName,msPlayed,minsPlayed
2051,2021-10-25 11:36,nachi,WORLD THEORY,285000,4.75
2052,2021-10-25 11:41,Masayoshi Minoshima,MAGIC LOVE,300000,5.0
2053,2021-10-25 11:46,ayame,RED SOUL,330000,5.5
2054,2021-10-25 11:48,Masayoshi Minoshima,Bad Apple!! feat.nomico(Instrumental),19877,0.3312833333333333
2055,2021-10-25 11:48,nomico,Bad Apple!! feat.nomico(ARMx狐夢想 Remix),831,0.01385
2056,2021-10-25 11:48,Masayoshi Minoshima,UDH 2016 FINALE,100166,1.6694333333333333
2057,2021-10-25 11:51,Camellia,Gusty Beatline,185385,3.08975
2058,2021-10-25 11:51,nomico,Unchain Pendulum,364,0.006066666666666666
2059,2021-10-25 11:52,Camellia,Gusty Beatline,24662,0.4110333333333333
2060,2021-10-25 11:55,nomico,Unchain Pendulum,210000,3.5
2061,2021-10-25 11:59,nachi,Overflow,217500,3.625
2062,2021-10-25 11:59,Mei Ayakura,Winning Hands,41470,0.6911666666666667
2063,2021-10-25 12:00,mican*,Deadline,1488,0.0248
2064,2021-10-25 12:00,Mei Ayakura,Winning Hands,27636,0.4606
2065,2021-10-25 12:03,mican*,Deadline,204346,3.4057666666666666
2066,2021-10-25 12:05,Mei Ayakura,Black Eyes,861,0.01435
2067,2021-10-25 12:05,Tracy,Frozen Drop,96293,1.6048833333333334
2068,2021-10-25 12:05,mican*,Lolipop,19927,0.33211666666666667
2069,2021-10-25 12:12,ayame,Fireworks,368112,6.1352
2070,2021-10-25 12:13,Masayoshi Minoshima,POP|CULTURE 5,84000,1.4
2071,2021-10-25 12:17,nomico,Internal Ability,271437,4.52395
2072,2021-10-25 12:22,nachi,Detemine,297375,4.95625
2073,2021-10-25 12:27,Mei Ayakura,That Full Moon Over The Haunted Ship,283000,4.716666666666667
2074,2021-10-25 12:32,mican*,Sepia,286125,4.76875
2075,2021-10-25 12:33,Sae Tsukiyama,Lonely Rabbit,49413,0.82355
2076,2021-10-25 12:37,Mei Ayakura,Not in tthe world,284187,4.73645
2077,2021-10-25 12:40,ayame,Stardust,182885,3.0480833333333335
2078,2021-10-25 12:46,nachi,LAPSE(ZYTOKINE REMIX),305062,5.084366666666667
2079,2021-10-25 12:47,ayame,Visions(ARM REMIX),94696,1.5782666666666667
2080,2021-10-26 01:17,Chris Brown,Turn Up the Music,227973,3.79955
2081,2021-10-26 01:18,IA,Conqueror,19250,0.32083333333333336
2082,2021-10-26 05:44,Masayoshi Minoshima,POP|CULTURE 5,2844,0.0474
2083,2021-10-26 05:44,Martin Garrix,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),1102,0.018366666666666667
2084,2021-10-26 05:44,LANNÉ,Anywhere,2080,0.034666666666666665
2085,2021-10-26 05:44,Kesha,We R Who We R,1081,0.018016666666666667
2086,2021-10-26 05:44,The Weeknd,Blinding Lights,1242,0.0207
2087,2021-10-26 05:45,The Kid LAROI,STAY (with Justin Bieber),60171,1.00285
2088,2021-10-26 05:45,Eminem,Without Me,1942,0.03236666666666667
2089,2021-10-26 05:46,Ariana Grande,positions,23,0.00038333333333333334
2090,2021-10-26 05:46,Dua Lipa,Levitating (feat. DaBaby),23,0.00038333333333333334
2091,2021-10-26 05:46,Major Lazer,Cold Water (feat. Justin Bieber & MØ),840,0.014
2092,2021-10-26 05:48,Alice Merton,No Roots,1299,0.02165
2093,2021-10-26 05:48,Clean Bandit,Higher (feat. iann dior),134153,2.2358833333333332
2094,2021-10-26 05:48,Why Don't We,Fallin’ (Adrenaline) - GOLDHOUSE Remix,23,0.00038333333333333334
2095,2021-10-26 05:48,Whee In,water color,4396,0.07326666666666666
2096,2021-10-26 05:48,Fall Out Boy,Irresistible,23828,0.39713333333333334
2097,2021-10-26 05:48,Vicetone,What I've Waited For,902,0.015033333333333333
2098,2021-10-26 05:53,Yu-Peng Chen,All-Conquering Tide,267278,4.454633333333334
2099,2021-10-26 05:55,Na Sang Jin,Appearance (SHOW TIME),109526,1.8254333333333332
2100,2021-10-26 05:57,Oh The Larceny,Man on a Mission,156025,2.600416666666667
2101,2021-10-26 05:58,上海アリス幻樂団,封印されし神々,3003,0.05005
2102,2021-10-26 05:58,Zayde Wølf,Hustler,39247,0.6541166666666667
2103,2021-10-26 06:03,上海アリス幻樂団,稲田姫様に叱られるから,1393,0.023216666666666667
2104,2021-10-26 06:03,上海アリス幻樂団,人恋し神様 ~ Romantic Fall,276757,4.612616666666667
2105,2021-10-26 06:04,上海アリス幻樂団,芥川龍之介の河童 ~ Candid Friend,1406,0.023433333333333334
2106,2021-10-26 06:04,上海アリス幻樂団,神々が恋した幻想郷,1360,0.02266666666666667
2107,2021-10-26 06:04,上海アリス幻樂団,厄神様の通り道 ~ Dark Road,98118,1.6353
2108,2021-10-26 06:04,上海アリス幻樂団,運命のダークサイド,2227,0.037116666666666666
2109,2021-10-26 06:05,上海アリス幻樂団,フォールオブフォール ~ 秋めく滝,890,0.014833333333333334
2110,2021-10-26 06:05,上海アリス幻樂団,妖怪の山 ~ Mysterious Mountain,1280,0.021333333333333333
2111,2021-10-26 06:09,上海アリス幻樂団,少女が見た日本の原風景,258296,4.3049333333333335
2112,2021-10-26 06:11,上海アリス幻樂団,信仰は儚き人間の為に,100901,1.6816833333333334
2113,2021-10-26 06:13,上海アリス幻樂団,御柱の墓場 ~ Grave of Being,142824,2.3804
2114,2021-10-26 06:18,上海アリス幻樂団,神さびた古戦場 ~ Suwa Foughten Field,316862,5.281033333333333
2115,2021-10-26 06:32,上海アリス幻樂団,明日ハレの日、ケの昨日,223792,3.7298666666666667
2116,2021-10-26 06:38,LOONA,PTT (Paint The Town),201120,3.352
2117,2021-10-26 06:39,LOONA,PTT (Paint The Town),78278,1.3046333333333333
2118,2021-10-26 06:42,Suedo,The Viper,190870,3.1811666666666665
2119,2021-10-26 06:46,Suedo,The Viper,190870,3.1811666666666665
2120,2021-10-26 06:49,Suedo,The Viper,190870,3.1811666666666665
2121,2021-10-26 07:14,Suedo,The Viper,189832,3.163866666666667
2122,2021-10-26 07:34,Ajay Adam,Tu-Di-Shi (Dance Battle Beat),12417,0.20695
2123,2021-10-26 07:45,Little Mix,Power (feat. Stormzy),48620,0.8103333333333333
2124,2021-10-26 09:42,Talking Tuesdays with Fancy Quant,Back to Office Nonsense,443144,7.3857333333333335
2125,2021-10-26 09:55,The Economist Podcasts,Editor’s Picks: October 25th 2021,12061,0.20101666666666668
2126,2021-10-26 14:14,LeeHi,Red Lipstick (feat. Yoonmirae),19200,0.32
2127,2021-10-26 23:04,Jasiah,Break Shit,19520,0.3253333333333333
2128,2021-10-26 23:05,Suedo,The Viper,2180,0.036333333333333336
2129,2021-10-26 23:05,Oh The Larceny,Man on a Mission,9115,0.15191666666666667
2130,2021-10-26 23:06,Cissy Houston,Think It Over,78213,1.30355
2131,2021-10-26 23:08,Peggy Gou,Starry Night - Edit,131715,2.19525
2132,2021-10-26 23:14,nachi,Beautiful Sky,723,0.01205
2133,2021-10-26 23:14,Camellia,White Crow,1912,0.03186666666666667
2134,2021-10-26 23:14,凋叶棕,空に近い場所,367088,6.118133333333334
2135,2021-10-26 23:14,凋叶棕,enemy of the society,8849,0.14748333333333333
2136,2021-10-26 23:14,nachi,Last Remain,0,0.0
2137,2021-10-26 23:15,hiratake,root_A / evenescence,780,0.013
2138,2021-10-26 23:15,IOSYS,Professional Breeders,0,0.0
2139,2021-10-26 23:15,上海アリス幻樂団,幽霊楽団 ~ Phantom Ensemble,1433,0.023883333333333333
2140,2021-10-26 23:15,上海アリス幻樂団,見た事も無い悪夢の世界,23,0.00038333333333333334
2141,2021-10-26 23:15,鷹,聖徳伝説 ~ True Administrator,975,0.01625
2142,2021-10-26 23:15,上海アリス幻樂団,魔力の雷雲,469,0.007816666666666666
2143,2021-10-26 23:15,コンプ,二色蓮花蝶 ~ Red and White,23,0.00038333333333333334
2144,2021-10-26 23:15,コンプ,二色蓮花蝶 ~ Red and White,888,0.0148
2145,2021-10-26 23:17,黄昏フロンティア,幽雅に咲かせ、墨染の桜 ~ Border of Life / あきやまうに,1002,0.0167
2146,2021-10-26 23:17,ShibayanRecords,花のいろは,384,0.0064
2147,2021-10-26 23:17,魂音泉,Suicidal #23 (feat. Romonosov?),1368,0.0228
2148,2021-10-26 23:17,黄昏フロンティア,上海紅茶館 ~ Chinese Tea / あきやまうに,2256,0.0376
2149,2021-10-26 23:17,魂音泉,firesway (feat. RainyBlue),1872,0.0312
2150,2021-10-26 23:17,魂音泉,"yuck you (feat. ytr, 抹)",1078,0.017966666666666666
2151,2021-10-26 23:17,魂音泉,流星Drive (feat. らっぷびと),1854,0.0309
2152,2021-10-26 23:17,魂音泉,星の器 (feat. らっぷびと) - With Your Dream Remix,1276,0.021266666666666666
2153,2021-10-26 23:17,鷹,聖徳伝説 ~ True Administrator,130502,2.1750333333333334
2154,2021-10-26 23:17,黄昏フロンティア,地の色は黄色 / あきやまうに,10289,0.17148333333333332
2155,2021-10-26 23:32,魂音泉,Suicidal #23 (feat. Romonosov?),276960,4.616
2156,2021-10-27 02:22,Chris Brown,Turn Up the Music,227973,3.79955
2157,2021-10-27 02:26,IA,Conqueror,221560,3.6926666666666668
2158,2021-10-27 02:29,EVO+,[A]Ddiction,11996,0.19993333333333332
2159,2021-10-27 02:29,Zayde Wølf,Gladiator,188333,3.1388833333333332
2160,2021-10-27 02:33,Chris Brown,Turn Up the Music,227973,3.79955
2161,2021-10-27 02:37,IA,Conqueror,221560,3.6926666666666668
2162,2021-10-27 02:41,aespa,Next Level,221573,3.6928833333333335
2163,2021-10-27 02:44,Zayde Wølf,Gladiator,188333,3.1388833333333332
2164,2021-10-27 02:47,Emily Osment,Truth Or Dare,4473,0.07455
2165,2021-10-27 02:47,Kesha,We R Who We R,204760,3.4126666666666665
2166,2021-10-27 08:30,ShibayanRecords,花のいろは,471000,7.85
2167,2021-10-27 08:36,ShibayanRecords,Phoenix,308640,5.144
2168,2021-10-27 08:44,ShibayanRecords,SUPER MOON,518456,8.640933333333333
2169,2021-10-27 08:51,凋叶棕,空に近い場所,5715,0.09525
2170,2021-10-27 08:51,凋叶棕,enemy of the society,1677,0.02795
2171,2021-10-27 08:51,ShibayanRecords,GAZE IT,425484,7.0914
2172,2021-10-27 08:54,nachi,Beautiful Sky,2066,0.03443333333333334
2173,2021-10-27 08:54,上海アリス幻樂団,幽霊楽団 ~ Phantom Ensemble,1925,0.03208333333333333
2174,2021-10-27 08:54,上海アリス幻樂団,見た事も無い悪夢の世界,1554,0.0259
2175,2021-10-27 08:54,Camellia,White Crow,166260,2.771
2176,2021-10-27 08:54,nachi,Last Remain,3493,0.05821666666666667
2177,2021-10-27 08:54,上海アリス幻樂団,魔力の雷雲,1683,0.02805
2178,2021-10-27 08:55,hiratake,root_A / evenescence,7591,0.12651666666666667
2179,2021-10-27 08:55,IOSYS,Professional Breeders,25697,0.42828333333333335
2180,2021-10-27 08:57,コンプ,二色蓮花蝶 ~ Red and White,99974,1.6662333333333332
2181,2021-10-27 09:02,鷹,聖徳伝説 ~ True Administrator,291017,4.8502833333333335
2182,2021-10-27 09:04,黄昏フロンティア,幽雅に咲かせ、墨染の桜 ~ Border of Life / あきやまうに,175011,2.91685
2183,2021-10-27 09:05,黄昏フロンティア,上海紅茶館 ~ Chinese Tea / あきやまうに,4881,0.08135
2184,2021-10-27 09:05,黄昏フロンティア,地の色は黄色 / あきやまうに,831,0.01385
2185,2021-10-27 09:10,魂音泉,星の器 (feat. らっぷびと) - With Your Dream Remix,342764,5.712733333333333
2186,2021-10-27 09:24,魂音泉,"yuck you (feat. ytr, 抹)",160503,2.67505
2187,2021-10-28 07:16,How To!,How To Beat the Dreaded Midday Slump,1558737,25.97895
2188,2021-10-28 07:24,FT News Briefing,The risks of private capital         ,476606,7.943433333333333
2189,2021-10-29 01:19,People I (Mostly) Admire,46. Amanda & Lily Levitt Share What It’s Like to be Steve’s Daughters,2008980,33.483
2190,2021-10-29 07:26,Infinite Loops,Madelaine D’Angelo - Quantifying the Art Market (EP.03),8502,0.1417
2191,2021-10-29 07:27,ShibayanRecords,Phoenix,34223,0.5703833333333334
2192,2021-10-29 07:30,nachi,Beautiful Sky,228750,3.8125
2193,2021-10-29 07:31,hiratake,root_A / evenescence,37262,0.6210333333333333
2194,2021-10-29 11:26,Jay Park,All I Wanna Do (K) (Feat. Hoody & Loco),17906,0.29843333333333333
2195,2021-10-29 11:26,Geri Halliwell,It's Raining Men,5326,0.08876666666666666
2196,2021-10-29 11:26,Seo Taiji and Boys,Come Back Home,17730,0.2955
2197,2021-10-29 11:27,ZSUN,Ah Yah So Nice,40059,0.66765
2198,2021-10-29 11:27,Cardi B,Up,11893,0.19821666666666668
2199,2021-10-29 11:30,Peggy Gou,Starry Night - Original Mix,187182,3.1197
2200,2021-10-29 11:33,Oh The Larceny,The Future Is Golden,260,0.004333333333333333
2201,2021-10-29 11:33,Oh The Larceny,The Future Is Golden,175180,2.9196666666666666
2202,2021-10-29 11:34,Oh The Larceny,Check It Out,13050,0.2175
2203,2021-10-29 11:34,Oh The Larceny,The Future Is Golden,3688,0.06146666666666667
2204,2021-10-29 11:35,Oh The Larceny,Can't Stop Me Now,87082,1.4513666666666667
2205,2021-10-29 11:46,Oh The Larceny,Man on a Mission,1903,0.031716666666666664
2206,2021-10-30 00:14,GAMPER & DADONI,Rule The World (feat. ILIRA),55422,0.9237
2207,2021-10-30 00:34,People I (Mostly) Admire,46. Amanda & Lily Levitt Share What It’s Like to be Steve’s Daughters,349500,5.825
2208,2021-10-30 03:05,People I (Mostly) Admire,46. Amanda & Lily Levitt Share What It’s Like to be Steve’s Daughters,8919,0.14865
2209,2021-10-30 03:05,Christina Aguilera,"Lady Marmalade - From ""Moulin Rouge"" Soundtrack",248,0.0041333333333333335
2210,2021-10-30 03:06,Destiny's Child,Bootylicious,0,0.0
2211,2021-10-30 03:06,Paramore,Misery Business,166,0.002766666666666667
2212,2021-10-30 03:06,JAY-Z,Numb / Encore,191,0.003183333333333333
2213,2021-10-30 03:06,Linkin Park,Numb,0,0.0
2214,2021-10-30 03:06,frad,fool,1167,0.01945
2215,2021-10-30 03:06,Adele,Make You Feel My Love,0,0.0
2216,2021-10-30 03:06,Eminem,The Real Slim Shady,0,0.0
2217,2021-10-30 03:06,Adele,Chasing Pavements,0,0.0
2218,2021-10-30 03:06,The Pussycat Dolls,Buttons,0,0.0
2219,2021-10-30 03:06,Finger Eleven,Paralyzer,2210,0.036833333333333336
2220,2021-10-30 03:06,Maroon 5,She Will Be Loved - Radio Mix,0,0.0
2221,2021-10-30 03:06,Beyoncé,Crazy In Love (feat. Jay-Z),0,0.0
2222,2021-10-30 03:06,Lil Jon & The East Side Boyz,Get Low,0,0.0
2223,2021-10-30 03:06,Linkin Park,In the End,0,0.0
2224,2021-10-30 03:10,Alice Merton,No Roots,237053,3.9508833333333335
2225,2021-10-30 03:13,Billie Eilish,Happier Than Ever - Edit,406,0.0067666666666666665
2226,2021-10-30 03:13,Jonas Blue,Mama,248,0.0041333333333333335
2227,2021-10-30 03:13,Little Mix,Wings,0,0.0
2228,2021-10-30 03:13,ぬゆり,フラジール,0,0.0
2229,2021-10-30 03:13,Panic! At The Disco,High Hopes,189417,3.15695
2230,2021-10-30 03:17,Jonas Blue,Mama,108,0.0018
2231,2021-10-30 03:17,Little Mix,Wings,219408,3.6568
2232,2021-10-30 03:17,nachi,Detemine,23,0.00038333333333333334
2233,2021-10-30 03:17,SHINee,View,23,0.00038333333333333334
2234,2021-10-30 03:17,Clean Bandit,Tick Tock (feat. 24kGoldn),879,0.01465
2235,2021-10-30 03:17,Clean Bandit,Tick Tock (feat. 24kGoldn),23,0.00038333333333333334
2236,2021-10-30 03:17,David Guetta,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",1435,0.023916666666666666
2237,2021-10-30 03:17,GD X TAEYANG,GOOD BOY,515,0.008583333333333333
2238,2021-10-30 03:18,Imagine Dragons,Natural,0,0.0
2239,2021-10-30 03:18,David Guetta,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",90603,1.51005
2240,2021-10-30 03:19,Cheat Codes,No Promises (feat. Demi Lovato),699,0.01165
2241,2021-10-30 03:19,SUPER JUNIOR,미인아 Bonamana,383,0.006383333333333334
2242,2021-10-30 03:21,Primary,Zeppelin,0,0.0
2243,2021-10-30 03:21,SHAED,Trampoline (with ZAYN),0,0.0
2244,2021-10-30 03:21,Macklemore,Glorious (feat. Skylar Grey),142233,2.37055
2245,2021-10-30 03:21,Martin Garrix,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),530,0.008833333333333334
2246,2021-10-30 03:21,Imagine Dragons,Whatever It Takes,0,0.0
2247,2021-10-30 03:24,SUPER JUNIOR,Devil,0,0.0
2248,2021-10-30 03:24,The Vamps,All Night,0,0.0
2249,2021-10-30 03:24,Shin Sakiura,Cruisin' - 80KIDZ's New Jack Swing Edit,1567,0.026116666666666667
2250,2021-10-30 03:24,Billie Eilish,bad guy,190551,3.17585
2251,2021-10-30 03:24,Axwell /\ Ingrosso,More Than You Know,0,0.0
2252,2021-10-30 03:24,Vicetone,What I've Waited For,280,0.004666666666666667
2253,2021-10-30 03:24,Jax Jones,Harder (with Bebe Rexha),479,0.007983333333333334
2254,2021-10-30 03:27,Bishop Briggs,River,0,0.0
2255,2021-10-30 03:27,Imagine Dragons,Demons,23,0.00038333333333333334
2256,2021-10-30 03:27,Oh The Larceny,Man on a Mission,213,0.00355
2257,2021-10-30 03:27,Duke Dumont,Need U (100%) (feat. A*M*E),23,0.00038333333333333334
2258,2021-10-30 03:27,BIM,Link Up (Bonus Track),0,0.0
2259,2021-10-30 03:27,2NE1,I Am The Best,23,0.00038333333333333334
2260,2021-10-30 03:27,Fall Out Boy,Irresistible,382,0.006366666666666666
2261,2021-10-30 03:27,Axwell /\ Ingrosso,More Than You Know,795,0.01325
2262,2021-10-30 03:27,Kesha,We R Who We R,493,0.008216666666666667
2263,2021-10-30 03:27,Major Lazer,Cold Water (feat. Justin Bieber & MØ),0,0.0
2264,2021-10-30 03:27,Jax Jones,Harder (with Bebe Rexha),159760,2.6626666666666665
2265,2021-10-30 03:43,Oh The Larceny,Man on a Mission,197655,3.29425
2266,2021-10-30 11:52,魂音泉,firesway (feat. RainyBlue),289264,4.821066666666667
2267,2021-10-30 11:58,凋叶棕,enemy of the society,355471,5.924516666666666
2268,2021-10-30 12:04,凋叶棕,空に近い場所,367088,6.118133333333334
2269,2021-10-30 12:09,魂音泉,Suicidal #23 (feat. Romonosov?),324925,5.415416666666666
2270,2021-10-30 12:15,魂音泉,流星Drive (feat. らっぷびと),322000,5.366666666666666
2271,2021-10-30 12:20,ShibayanRecords,Phoenix,308640,5.144
2272,2021-10-30 12:25,nachi,Last Remain,290500,4.841666666666667
2273,2021-10-30 12:29,IOSYS,Professional Breeders,280649,4.677483333333333
2274,2021-10-30 12:29,黄昏フロンティア,上海紅茶館 ~ Chinese Tea / あきやまうに,1340,0.022333333333333334
2275,2021-10-30 12:36,魂音泉,星の器 (feat. らっぷびと) - With Your Dream Remix,377710,6.295166666666667
2276,2021-10-30 12:36,上海アリス幻樂団,魔力の雷雲,1840,0.030666666666666665
2277,2021-10-30 12:36,黄昏フロンティア,地の色は黄色 / あきやまうに,260,0.004333333333333333
2278,2021-10-30 12:38,hiratake,root_A / evenescence,138970,2.3161666666666667
2279,2021-10-30 12:47,ShibayanRecords,雲がくれにし夜半の月かな,18275,0.3045833333333333
2280,2021-10-30 12:47,ShibayanRecords,・-・・ --- ・・・- ・,507624,8.4604
2281,2021-10-30 12:55,ShibayanRecords,いつか見たもの,501874,8.364566666666667
2282,2021-10-30 13:03,ShibayanRecords,Curse mind,458455,7.640916666666667
2283,2021-10-30 13:03,ShibayanRecords,Fall in the Dark,830,0.013833333333333333
2284,2021-10-30 13:13,ShibayanRecords,雨はりらりら,1160,0.019333333333333334
2285,2021-10-30 13:13,ShibayanRecords,Clockup Flowers,231950,3.8658333333333332
2286,2021-10-30 13:14,ShibayanRecords,モノクロインザナイト(C ElectroBreaks Remix),20060,0.3343333333333333
2287,2021-10-30 13:14,ShibayanRecords,Cosmic flower,31939,0.5323166666666667
2288,2021-10-30 13:14,ShibayanRecords,・-・・ --- ・・・- ・,15800,0.2633333333333333
2289,2021-10-30 13:20,ShibayanRecords,モノクロ・インザナイト,323870,5.397833333333334
2290,2021-10-30 13:20,ShibayanRecords,クライム・ストーリーときみのウソ,1520,0.025333333333333333
2291,2021-10-30 13:23,ShibayanRecords,AURORA,157610,2.6268333333333334
2292,2021-10-30 13:28,ShibayanRecords,スイングバイ,340000,5.666666666666667
2293,2021-10-30 13:29,ShibayanRecords,MyonMyonMyonMyonMyonMyonMyonMyon!,1450,0.024166666666666666
2294,2021-10-30 13:29,ShibayanRecords,Cosmic flower,35720,0.5953333333333334
2295,2021-10-30 13:39,ShibayanRecords,SUPER MOON,8080,0.13466666666666666
2296,2021-10-30 13:39,ShibayanRecords,賢者の極北,623270,10.387833333333333
2297,2021-10-30 13:40,ShibayanRecords,ring-a-ring,10970,0.18283333333333332
2298,2021-10-30 13:45,ShibayanRecords,Super Fine Red,326626,5.443766666666667
2299,2021-10-30 13:45,Shibayan,きょうもうたう,14273,0.23788333333333334
2300,2021-10-31 01:01,Kenshi Yonezu,ナンバーナイン,4370,0.07283333333333333
2301,2021-10-31 01:01,Duke Dumont,Need U (100%) (feat. A*M*E),2170,0.036166666666666666
2302,2021-10-31 01:01,魂音泉,流星Drive (feat. らっぷびと),2920,0.048666666666666664
2303,2021-10-31 01:01,niki,Wave,1830,0.0305
2304,2021-10-31 01:05,Peggy Gou,Starry Night - Edit,238248,3.9708
2305,2021-10-31 01:10,macaroom,tsuiraku,294000,4.9
2306,2021-10-31 01:14,Kenshi Yonezu,ひまわり,242026,4.033766666666667
2307,2021-10-31 01:17,Khalid,Talk,197487,3.29145
2308,2021-10-31 01:20,Nulbarich,Lost Game,197487,3.29145
2309,2021-10-31 01:21,NCT 127,Replay (PM 01:27),1170,0.0195
2310,2021-10-31 01:21,10cm,Phonecert,1040,0.017333333333333333
2311,2021-10-31 01:22,NCT 127,Replay (PM 01:27),68550,1.1425
2312,2021-10-31 01:24,BIM,Link Up (Bonus Track),148525,2.475416666666667
2313,2021-10-31 01:27,NEFFEX,Backstage,161034,2.6839
2314,2021-10-31 01:31,Yu-Peng Chen,All-Conquering Tide,267278,4.454633333333334
2315,2021-10-31 01:53,Zayde Wølf,Hustler,13048,0.21746666666666667
2316,2021-10-31 01:57,Suedo,The Viper,190870,3.1811666666666665
2317,2021-10-31 02:00,CamelPhat,Cola - Robin Schulz Remix,195784,3.2630666666666666
2318,2021-10-31 02:03,Oh The Larceny,Man on a Mission,211948,3.5324666666666666
2319,2021-10-31 02:06,Zayde Wølf,Gladiator,188333,3.1388833333333332
2320,2021-10-31 02:10,Fall Out Boy,Irresistible,206506,3.4417666666666666
2321,2021-10-31 02:11,Na Sang Jin,Appearance (SHOW TIME),90477,1.50795
2322,2021-10-31 02:15,Monsta X,GAMBLER,213026,3.5504333333333333
2323,2021-10-31 02:18,Stone,Speechless (feat. Gdyn),182616,3.0436
2324,2021-10-31 02:20,Yu-Peng Chen,Contemplation in Snow,122864,2.0477333333333334
2325,2021-10-31 02:24,Vicetone,What I've Waited For,221901,3.69835
2326,2021-10-31 02:28,Macklemore & Ryan Lewis,Can't Hold Us - feat. Ray Dalton,258342,4.3057
2327,2021-10-31 02:31,BIM,Link Up (Bonus Track),148525,2.475416666666667
2328,2021-10-31 02:34,NEFFEX,Backstage,187200,3.12
2329,2021-10-31 02:38,Yu-Peng Chen,All-Conquering Tide,267278,4.454633333333334
2330,2021-10-31 02:41,Zayde Wølf,Hustler,194771,3.246183333333333
2331,2021-10-31 02:45,Suedo,The Viper,190870,3.1811666666666665
2332,2021-10-31 02:48,CamelPhat,Cola - Robin Schulz Remix,195784,3.2630666666666666
2333,2021-10-31 02:51,Oh The Larceny,Man on a Mission,211948,3.5324666666666666
2334,2021-10-31 02:55,Zayde Wølf,Gladiator,188333,3.1388833333333332
2335,2021-10-31 02:58,Fall Out Boy,Irresistible,206506,3.4417666666666666
2336,2021-10-31 03:00,Na Sang Jin,Appearance (SHOW TIME),111075,1.85125
2337,2021-10-31 03:03,Monsta X,GAMBLER,213026,3.5504333333333333
2338,2021-10-31 03:07,Stone,Speechless (feat. Gdyn),182616,3.0436
2339,2021-10-31 03:09,Yu-Peng Chen,Contemplation in Snow,122864,2.0477333333333334
2340,2021-10-31 03:12,Vicetone,What I've Waited For,221901,3.69835
2341,2021-10-31 03:17,Macklemore & Ryan Lewis,Can't Hold Us - feat. Ray Dalton,258342,4.3057
2342,2021-10-31 04:30,上海アリス幻樂団,見た事も無い悪夢の世界,2265,0.03775
2343,2021-10-31 04:30,上海アリス幻樂団,魔力の雷雲,3330,0.0555
2344,2021-10-31 04:34,魂音泉,流星Drive (feat. らっぷびと),271858,4.530966666666667
2345,2021-10-31 04:39,ShibayanRecords,Phoenix,308640,5.144
2346,2021-10-31 04:45,凋叶棕,enemy of the society,355471,5.924516666666666
2347,2021-10-31 04:52,ShibayanRecords,GAZE IT,425484,7.0914
2348,2021-10-31 04:57,IOSYS,Professional Breeders,289500,4.825
2349,2021-10-31 05:00,黄昏フロンティア,幽雅に咲かせ、墨染の桜 ~ Border of Life / あきやまうに,175011,2.91685
2350,2021-10-31 05:42,Camellia,White Crow,105555,1.75925
2351,2021-10-31 06:08,BIM,Link Up (Bonus Track),4270,0.07116666666666667
2352,2021-10-31 07:18,黄昏フロンティア,幽雅に咲かせ、墨染の桜 ~ Border of Life / あきやまうに,4986,0.0831
2353,2021-10-31 07:19,ShibayanRecords,SUPER MOON,15225,0.25375
2354,2021-10-31 07:19,凋叶棕,空に近い場所,3051,0.05085
2355,2021-10-31 07:19,鷹,聖徳伝説 ~ True Administrator,714,0.0119
2356,2021-10-31 07:19,上海アリス幻樂団,魔力の雷雲,7501,0.12501666666666666
2357,2021-10-31 07:20,ShibayanRecords,GAZE IT,47961,0.79935
2358,2021-10-31 08:02,魂音泉,流星Drive (feat. らっぷびと),62236,1.0372666666666666
2359,2021-10-31 10:14,黄昏フロンティア,幽雅に咲かせ、墨染の桜 ~ Border of Life / あきやまうに,5769,0.09615
2360,2021-10-31 10:14,Why Don't We,Fallin’ (Adrenaline) - GOLDHOUSE Remix,2901,0.04835
2361,2021-10-31 10:14,上海アリス幻樂団,幽霊楽団 ~ Phantom Ensemble,3170,0.052833333333333336
2362,2021-10-31 10:14,Stone,Speechless (feat. Gdyn),3805,0.06341666666666666
2363,2021-10-31 10:14,Monsta X,GAMBLER,8694,0.1449
2364,2021-10-31 10:14,Yu-Peng Chen,Contemplation in Snow,1783,0.029716666666666666
2365,2021-10-31 10:17,The Kid LAROI,STAY (with Justin Bieber),141805,2.3634166666666667
2366,2021-10-31 10:17,Whee In,water color,32070,0.5345
2367,2021-10-31 10:17,Kesha,We R Who We R,4999,0.08331666666666666
2368,2021-10-31 10:18,Alice Merton,No Roots,15603,0.26005
2369,2021-10-31 10:18,GAMPER & DADONI,Rule The World (feat. ILIRA),12551,0.20918333333333333
2370,2021-10-31 10:18,凋叶棕,enemy of the society,11489,0.19148333333333334
2371,2021-10-31 10:18,コンプ,二色蓮花蝶 ~ Red and White,7956,0.1326
2372,2021-10-31 10:20,LOONA,PTT (Paint The Town),121356,2.0226
2373,2021-10-31 10:23,Nulbarich,Lost Game,7990,0.13316666666666666
2374,2021-10-31 10:23,Hiroyuki Sawano,βios,178938,2.9823
